id,article_id,source,first_property,middle_one,middle_two,second_property,destination,length,relevance_score,rarity_score,localPageRankMean,localHubMean,dbpediaPageRankMean,path_informativeness,path_pattern_informativeness,localPageViewMean
12627,139,Bernie_Sanders,R:otherParty,Liberty_Union_Party,,R:headquarter,Vermont,2,0.0631562448019,5390.5,0.0428942838777,0.0101017060893,87.41353,1.05908593643,3.91202300543,5886
12628,139,Bernie_Sanders,R:predecessor,Jim_Jeffords,,R:birthPlace,Vermont,2,0.0651863355745,347818.5,0.0428942838777,0.0128177512256,88.89011,0.582692817435,3.91202300543,5875
12629,139,Bernie_Sanders,R:associate,Patrick_Leahy,,R:birthPlace,Vermont,2,0.0637871661577,340580,0.0428942838777,0.014619380689,92.5418333333,0.697944426223,3.91202300543,6063
12630,139,Bernie_Sanders,R:predecessor,Jim_Jeffords,,R:region,Vermont,2,0.0651863355745,36006.5,0.0428942838777,0.0128177512256,88.89011,0.566878775801,3.91202300543,5875
12631,139,Bernie_Sanders,R:successor,Peter_Welch,,R:region,Vermont,2,0.0680390366713,49857.5,0.0428942838777,0.014619380689,87.8756066667,0.549596702722,3.91202300543,5853.66666667
12632,139,Bernie_Sanders,L:successor,Jim_Jeffords,,R:birthPlace,Vermont,2,0.0651863355745,361669.5,0.0428942838777,0.0128177512256,88.89011,0.471065652913,3.91202300543,5875
12633,139,Bernie_Sanders,L:associate,Patrick_Leahy,,R:birthPlace,Vermont,2,0.0637871661577,340580,0.0428942838777,0.014619380689,92.5418333333,0.455735253595,3.91202300543,6063
12634,139,Bernie_Sanders,L:predecessor,Peter_Welch,,R:region,Vermont,2,0.0680390366713,36006.5,0.0428942838777,0.014619380689,87.8756066667,0.360577955494,3.91202300543,5853.66666667
12635,139,Bernie_Sanders,L:successor,Jim_Jeffords,,R:region,Vermont,2,0.0651863355745,49857.5,0.0428942838777,0.0128177512256,88.89011,0.45525161128,3.91202300543,5875
12636,139,Hillary_Clinton,R:otherParty,Republican_Party_(United_States),,L:party,Donald_Trump,2,0.146072526467,20159,0.0196869834931,0.0102305680428,321.9594,0.284578700633,2.81341071676,35342
12637,139,Hillary_Clinton,R:party,Democratic_Party_(United_States),,L:party,Donald_Trump,2,0.157274463684,38796,0.087092592594,0.0102305680428,330.291066667,0.27005307578,3.21887582487,35295.3333333
12638,139,Hillary_Clinton,R:region,New_York,,L:birthPlace,Donald_Trump,2,0.116546065158,368800,0.0169469831125,0.0102305680428,571.538733333,0.326056435878,3.91202300543,35666.3333333
12639,139,Hillary_Clinton,R:party,,,,Democratic_Party_(United_States),1,0.0946915689467,38796,0.127147815805,0.00791389800183,480.6455,0.201312292855,3.21887582487,16157
12640,139,Hillary_Clinton,R:president,Barack_Obama,,R:party,Democratic_Party_(United_States),2,0.101103478999,22302.5,0.0878695276945,0.00950170387742,483.776333333,0.773869876555,3.91202300543,19773
12641,139,Hillary_Clinton,R:successor,Kirsten_Gillibrand,,R:party,Democratic_Party_(United_States),2,0.0975027528784,40761.5,0.0878695276945,0.00984135785497,324.066166667,0.539868519815,2.81341071676,11021
12642,139,Hillary_Clinton,R:predecessor,Daniel_Patrick_Moynihan,,R:party,Democratic_Party_(United_States),2,0.0866061668512,26910.5,0.0878695276945,0.00950170387742,323.957866667,0.571897960034,2.81341071676,10891.6666667
12643,139,Hillary_Clinton,R:spouse,Bill_Clinton,,R:party,Democratic_Party_(United_States),2,0.126934753799,30145.5,0.0878695276945,0.00984135785497,422.206666667,0.533009913186,3.91202300543,15226.3333333
12644,139,Hillary_Clinton,R:predecessor,Condoleezza_Rice,,R:party,Democratic_Party_(United_States),2,0.0666643525674,26910.5,0.0878695276945,0.00984135785497,333.2926,0.520342372839,2.81341071676,12212.6666667
12645,139,Hillary_Clinton,R:deputy,James_Steinberg,,R:party,Democratic_Party_(United_States),2,0.0890706694161,19790.5,0.0878695276945,0.00950170387742,320.995576667,0.773869876555,3.91202300543,10796
12646,139,Hillary_Clinton,R:child,Chelsea_Clinton,,R:party,Democratic_Party_(United_States),2,0.126528092133,23228,0.0878695276945,0.00984135785497,322.30328,0.722314289361,3.91202300543,12083.3333333
12647,139,Hillary_Clinton,R:successor,John_Kerry,,R:party,Democratic_Party_(United_States),2,0.0764641443108,40761.5,0.0878695276945,0.00984135785497,356.019666667,0.539868519815,2.81341071676,12147
12648,139,Hillary_Clinton,L:predecessor,Kirsten_Gillibrand,,R:party,Democratic_Party_(United_States),2,0.0975027528784,26910.5,0.0878695276945,0.00984135785497,324.066166667,0.412707162244,2.81341071676,11021
12649,139,Hillary_Clinton,L:spouse,Presidency_of_Bill_Clinton,,R:party,Democratic_Party_(United_States),2,0.109398090811,30145.5,0.087092592594,0.00984135785497,330.380233333,0.44315050301,3.21887582487,10883.3333333
12650,139,Hillary_Clinton,L:spouse,Bill_Clinton,,R:party,Democratic_Party_(United_States),2,0.126934753799,30145.5,0.0878695276945,0.00984135785497,422.206666667,0.44315050301,3.21887582487,15226.3333333
12651,139,Hillary_Clinton,L:successor,Condoleezza_Rice,,R:party,Democratic_Party_(United_States),2,0.0696993557167,40761.5,0.0878695276945,0.00984135785497,333.2926,0.370047355218,3.21887582487,12212.6666667
12652,139,Hillary_Clinton,L:predecessor,John_Kerry,,R:party,Democratic_Party_(United_States),2,0.0764641443108,26910.5,0.0878695276945,0.00984135785497,356.019666667,0.412707162244,2.81341071676,12147
12653,139,Hillary_Clinton,L:parent,Chelsea_Clinton,,R:party,Democratic_Party_(United_States),2,0.126528092133,26620,0.0878695276945,0.00984135785497,322.30328,0.499739230282,3.91202300543,12083.3333333
12654,139,Hillary_Clinton,R:otherParty,Republican_Party_(United_States),,L:politicalPartyInLegislature,United_States_Senate,2,0.0791701954175,987,0.0360945933325,0.0143475934652,527.539666667,0.508350059704,3.21887582487,12170
12655,139,Hillary_Clinton,R:party,Democratic_Party_(United_States),,L:politicalPartyOfLeader,United_States_Senate,2,0.087194825921,19742,0.103500202433,0.0143475934652,535.871333333,0.20883076939,3.21887582487,12123.3333333
12656,139,Hillary_Clinton,R:party,Democratic_Party_(United_States),,L:politicalPartyInLegislature,United_States_Senate,2,0.087194825921,19624,0.103500202433,0.0143475934652,535.871333333,0.335574318745,2.30258509299,12123.3333333
12657,139,Hillary_Clinton,R:birthPlace,United_States,,L:country,Vermont,2,0.0788521314045,657519,0.0773257867982,0.00534217226684,3908.531,0.92314175436,3.91202300543,23816.6666667
12658,139,Donald_Trump,R:party,,,,Democratic_Party_(United_States),1,0.133009851347,38796,0.115099846688,0.00743195406237,437.1346,0.338793858706,3.21887582487,40165.5
12659,139,Donald_Trump,R:party,Independent_politician,,L:politicalPartyInLegislature,United_States_Senate,2,0.111964003233,19624,0.0279179541275,0.0140262975056,336.396733333,0.481549295042,2.30258509299,26258.3333333
12660,139,Donald_Trump,R:party,Democratic_Party_(United_States),,L:politicalPartyInLegislature,United_States_Senate,2,0.121434401583,19624,0.0954682230223,0.0140262975056,506.864066667,0.404315101671,2.30258509299,28129
12661,139,Donald_Trump,R:party,Republican_Party_(United_States),,L:politicalPartyInLegislature,United_States_Senate,2,0.1079524406,19624,0.0280626139214,0.0140262975056,498.5324,0.447178903579,2.30258509299,28175.6666667
12662,139,Donald_Trump,R:party,Democratic_Party_(United_States),,L:politicalPartyOfLeader,United_States_Senate,2,0.121434401583,19742,0.0954682230223,0.0140262975056,506.864066667,0.277571552316,3.21887582487,28129
12663,139,Democratic_Party_(United_States),L:politicalPartyInLegislature,,,,United_States_Senate,1,0.0198545749927,452,0.139711261448,0.013607492196,745.505,0.469836344636,3.91202300543,5407.5
12664,139,Democratic_Party_(United_States),L:politicalPartyOfLeader,,,,United_States_Senate,1,0.0198545749927,688,0.139711261448,0.013607492196,745.505,0.216349245926,3.91202300543,5407.5
12665,139,Democratic_Party_(United_States),L:party,Joe_Biden,,L:leader,United_States_Senate,2,0.0279638319712,21229.5,0.0988404987095,0.0132974333402,516.969266667,0.836190893097,3.91202300543,5470.33333333
12666,139,Democratic_Party_(United_States),L:party,Mark_E._Clayton,,R:occupation,United_States_Senate,2,0.0243095118334,96429.5,0.0954682230223,0.0143807776987,497.206559667,0.431367993724,2.81341071676,3607.33333333
12667,139,Democratic_Party_(United_States),L:party,William_Luther_Hill,,R:profession,United_States_Senate,2,0.0200614611624,22285.5,0.0954682230223,0.0143807776987,497.096117667,0.428862767581,2.81341071676,3605.66666667
12668,139,Democratic_Party_(United_States),L:party,John_Martin_Hamley,,R:relation,United_States_Senate,2,0.00516602094753,21143.5,0.0954682230223,0.0143807776987,497.070868333,0.431367993724,2.52572864431,3605
12669,139,Democratic_Party_(United_States),L:party,Presidency_of_Barack_Obama,,R:profession,United_States_Senate,2,0.0522816680999,22285.5,0.0954682230223,0.0143807776987,509.699366667,0.428862767581,2.81341071676,3829.33333333
12670,139,Democratic_Party_(United_States),L:party,Sally_Smith_(politician),,R:occupation,United_States_Senate,2,0.0186448435143,96429.5,0.0954682230223,0.0143807776987,497.097784333,0.431367993724,2.81341071676,3605.66666667
12671,139,Democratic_Party_(United_States),L:politicalPartyInLegislature,Kansas_Legislature,,R:house,United_States_Senate,2,0.0360797805545,340.5,0.0954682230223,0.0143807776987,499.363176667,0.485801060043,3.21887582487,3615
12672,139,Democratic_Party_(United_States),L:party,"Frank_Voelker,_Sr.",,R:relation,United_States_Senate,2,0.0174343823883,21143.5,0.0954682230223,0.0143807776987,497.093879333,0.431367993724,2.52572864431,3605
12673,139,Democratic_Party_(United_States),L:party,Claiborne_Pell,,R:profession,United_States_Senate,2,0.019515391127,22285.5,0.0954682230223,0.0143807776987,498.692083333,0.428862767581,2.81341071676,3628.33333333
12674,139,Democratic_Party_(United_States),L:party,Francis_Xavier_Ransdell,,R:relation,United_States_Senate,2,0.0185997800588,21143.5,0.0954682230223,0.0143807776987,497.097927333,0.431367993724,2.52572864431,3605
12675,139,Democratic_Party_(United_States),L:party,Pete_Ashdown,,R:knownFor,United_States_Senate,2,0.025270598105,31057.5,0.0954682230223,0.0143807776987,497.134760667,0.444095465512,3.91202300543,3607
12676,139,Democratic_Party_(United_States),L:party,LaDonna_Harris,,R:spouse,United_States_Senate,2,0.019740372886,30145.5,0.0954682230223,0.0143807776987,497.43156,0.368267661197,3.21887582487,3619.66666667
12677,139,Democratic_Party_(United_States),L:party,Emily_Taft_Douglas,,R:spouse,United_States_Senate,2,0.0359209276301,30145.5,0.0954682230223,0.0143807776987,497.181579,0.368267661197,3.21887582487,3606.33333333
12678,139,Democratic_Party_(United_States),L:party,"George_Arceneaux,_Jr.",,R:occupation,United_States_Senate,2,0.0179410088673,96429.5,0.0954682230223,0.0143807776987,497.169850333,0.431367993724,2.81341071676,3605.33333333
12679,139,Democratic_Party_(United_States),L:party,"Frank_Voelker,_Jr.",,R:relation,United_States_Senate,2,0.0181969746777,21143.5,0.0954682230223,0.0143807776987,497.126893,0.431367993724,2.52572864431,3605.33333333
12680,139,Democratic_Party_(United_States),L:politicalPartyInLegislature,United_States_Congress,,R:house,United_States_Senate,2,0.0159924259392,340.5,0.0954682230223,0.0186065495749,715.357666667,0.349407679447,3.21887582487,5037
12681,139,Democratic_Party_(United_States),L:politicalPartyOfLeader,United_States_Congress,,R:house,United_States_Senate,2,0.0159924259392,458.5,0.0954682230223,0.0186065495749,715.357666667,0.37970385333,3.91202300543,5037
12682,139,Democratic_Party_(United_States),L:party,George_W._Cate,,R:birthPlace,Vermont,2,0.0150423330518,359704,0.110344975914,0.00671615455453,363.918307,0.366469954821,1.20397280433,3094
12683,139,Democratic_Party_(United_States),L:otherParty,Bernie_Sanders,,R:region,Vermont,2,0.0667444372966,29255,0.114340475582,0.00767756367662,368.503433333,0.200068417193,3.91202300543,8073
12684,139,Democratic_Party_(United_States),L:party,William_Sorrell,,R:birthPlace,Vermont,2,0.0346520599636,359704,0.110344975914,0.00671615455453,363.921379333,0.366469954821,1.20397280433,3096.66666667
12685,139,Democratic_Party_(United_States),L:party,John_F._Campbell,,R:region,Vermont,2,0.034400634474,47892,0.110344975914,0.00671615455453,364.09266,0.369653078006,2.52572864431,3094
12686,139,Democratic_Party_(United_States),L:party,Origen_D._Richardson,,R:birthPlace,Vermont,2,0.0311764767061,359704,0.110344975914,0.00671615455453,363.943751333,0.366469954821,1.20397280433,3094
12687,139,Democratic_Party_(United_States),L:party,Peter_W._Galbraith,,R:residence,Vermont,2,0.0266974363452,33574,0.110344975914,0.00671615455453,364.114566667,0.403675300051,3.21887582487,3112.33333333
12688,139,Democratic_Party_(United_States),L:party,Peter_Shumlin,,R:birthPlace,Vermont,2,0.0410647921597,359704,0.110344975914,0.00671615455453,365.360423333,0.366469954821,1.20397280433,3137.33333333
12689,139,Democratic_Party_(United_States),L:party,Timothy_Dwight_Hobart,,R:birthPlace,Vermont,2,0.0345784644054,359704,0.110344975914,0.00671615455453,363.892419,0.366469954821,1.20397280433,3094
12690,139,Democratic_Party_(United_States),L:party,Azariah_C._Flagg,,R:birthPlace,Vermont,2,0.032604765071,359704,0.110344975914,0.00671615455453,364.032310667,0.366469954821,1.20397280433,3095.66666667
12691,139,Democratic_Party_(United_States),L:party,Jewett_W._Adams,,R:birthPlace,Vermont,2,0.0334243889451,359704,0.110344975914,0.00671615455453,363.945903667,0.366469954821,1.20397280433,3094.33333333
12692,139,Democratic_Party_(United_States),L:party,Peter_Welch,,R:region,Vermont,2,0.0410581399304,47892,0.110977251221,0.00700805727804,364.693173333,0.298650276977,2.52572864431,3127.33333333
12693,139,Democratic_Party_(United_States),L:party,Isaac_Fletcher,,R:deathPlace,Vermont,2,0.0327144061378,119444.5,0.110344975914,0.00671615455453,363.881354,0.386607060262,2.52572864431,3093.66666667
12694,139,Democratic_Party_(United_States),L:party,John_Smith_(Vermont),,R:deathPlace,Vermont,2,0.0336899186801,119444.5,0.110344975914,0.00671615455453,363.878431667,0.386607060262,2.52572864431,3094
12695,139,Democratic_Party_(United_States),L:party,Caroline_Bright,,R:birthPlace,Vermont,2,0.0322224600938,359704,0.110344975914,0.00671615455453,363.820862667,0.366469954821,1.20397280433,3095.66666667
12696,139,Democratic_Party_(United_States),L:party,Patrick_Leahy,,R:birthPlace,Vermont,2,0.0365500210005,359704,0.110977251221,0.00700805727804,369.3594,0.31446431861,1.20397280433,3336.66666667
12697,139,Democratic_Party_(United_States),L:party,Ellery_Albee_Hibbard,,R:birthPlace,Vermont,2,0.0321387404954,359704,0.110344975914,0.00671615455453,363.926816667,0.366469954821,1.20397280433,3094
12698,139,Democratic_Party_(United_States),L:party,Gaye_Symington,,R:region,Vermont,2,0.0317517808802,47892,0.110344975914,0.00671615455453,363.999136,0.369653078006,2.52572864431,3095.33333333
12699,139,Democratic_Party_(United_States),L:party,Steven_Howard_(politician),,R:region,Vermont,2,0.0333454841654,47892,0.110344975914,0.00671615455453,363.966590333,0.369653078006,2.52572864431,3094
12700,139,Democratic_Party_(United_States),L:party,Joseph_H._Allen,,R:birthPlace,Vermont,2,0.0257368783036,359704,0.110344975914,0.00671615455453,363.829876667,0.366469954821,1.20397280433,3094.33333333
12701,139,Democratic_Party_(United_States),L:party,Lucius_Benedict_Peck,,R:birthPlace,Vermont,2,0.033487200499,359704,0.110344975914,0.00671615455453,363.929028333,0.366469954821,1.20397280433,3094
12702,139,Democratic_Party_(United_States),L:party,Edmund_Burke_(congressman),,R:birthPlace,Vermont,2,0.0310654253397,359704,0.110344975914,0.00671615455453,363.936530667,0.366469954821,1.20397280433,3093.66666667
12703,139,Democratic_Party_(United_States),L:party,"Thomas_Bartlett,_Jr.",,R:deathPlace,Vermont,2,0.0337025611373,119444.5,0.110344975914,0.00914029696724,363.8482,0.305477673871,2.52572864431,3094
12704,139,Democratic_Party_(United_States),L:party,"Thomas_Bartlett,_Jr.",,R:birthPlace,Vermont,2,0.0337025611373,359704,0.110344975914,0.00914029696724,363.8482,0.31446431861,1.20397280433,3094
12705,139,Democratic_Party_(United_States),L:party,Melvin_Baldwin,,R:birthPlace,Vermont,2,0.0328153585039,359704,0.110344975914,0.00671615455453,363.940858333,0.366469954821,1.20397280433,3094.66666667
12706,139,Democratic_Party_(United_States),L:party,Mark_Skinner,,R:deathPlace,Vermont,2,0.0288292260143,119444.5,0.110344975914,0.00671615455453,363.854995667,0.386607060262,2.52572864431,3094.66666667
12707,139,Democratic_Party_(United_States),L:party,Ron_Squires,,R:residence,Vermont,2,0.0327638137969,33574,0.110344975914,0.00671615455453,363.811169333,0.403675300051,3.21887582487,3093.66666667
12708,139,United_States_Senate,L:occupation,Ralph_Flanders,,R:birthPlace,Vermont,2,0.051902282955,417337.5,0.0546741187423,0.0126453885008,298.156763333,0.510599677032,3.91202300543,2218.33333333
297186,143,Greece,R:currency,Euro,,L:currency,European_Union,2,0.0616396893815,602,0.0890689392463,0.000699999512996,850.876,0.799678838853,1.79175946923,7453
297187,143,Greece,R:timeZone,Eastern_European_Time,,L:timeZone,European_Union,2,0.0742838656587,237722,0.0825078531193,0.000699999512996,1034.677,0.865900681075,2.48490664979,6045.33333333
297188,143,Greece,L:country,Spanish–Italian_Amphibious_Battlegroup,,R:country,European_Union,2,0.071258074498,634426,0.0676347452414,0.0115040595674,727.484916333,0.457256741386,1.23214368129,5996.33333333
297189,143,Greece,L:headquarter,European_Centre_for_the_Development_of_Vocational_Training,,R:jurisdiction,European_Union,2,0.0603965704304,6192.5,0.0676347452414,0.0174696809708,727.632856667,0.312078429303,2.48490664979,6005
297190,143,Greece,L:headquarter,European_Union_Agency_for_Network_and_Information_Security,,R:jurisdiction,European_Union,2,0.078155583055,6192.5,0.0676347452414,0.0174696809708,1090.79,0.312078429303,2.48490664979,6007
297191,143,Greece,L:location,European_Centre_for_the_Development_of_Vocational_Training,,R:jurisdiction,European_Union,2,0.0603965704304,84987,0.0676347452414,0.0174696809708,727.632856667,0.310663999002,2.48490664979,6005
297192,143,Greece,L:location,European_Union_Agency_for_Network_and_Information_Security,,R:jurisdiction,European_Union,2,0.078155583055,84987,0.0676347452414,0.0174696809708,1090.79,0.310663999002,2.48490664979,6007
297193,143,Greece,L:country,Balkan_Battlegroup,,R:country,European_Union,2,0.0763440908031,634426,0.0676347452414,0.0115040595674,727.403372333,0.457256741386,1.23214368129,5999.66666667
297194,143,Greece,L:location,Hellenic_Australian_Business_Council,,R:regionServed,European_Union,2,0.0719088909107,86564,0.0676347452414,0.0174696809708,727.265524667,0.308675477755,3.17805383035,5996.33333333
297195,143,Greece,L:regionServed,Hellenic_Australian_Business_Council,,R:regionServed,European_Union,2,0.0719088909107,6280,0.0676347452414,0.0174696809708,727.265524667,0.367915661764,1.79175946923,5996.33333333
297196,143,Greece,R:currency,Euro,,L:currency,Netherlands,2,0.0568755000302,602,0.0900694104371,0.00563972940975,994.186,0.799678838853,1.79175946923,8075.33333333
297197,143,Greece,R:governmentType,Unitary_state,,L:governmentType,Netherlands,2,0.048389842825,7299,0.0836884893455,0.00563972940975,935.873666667,0.993194425242,3.17805383035,7206.66666667
297198,143,Greece,L:country,Alcuin_Schulten,,R:country,Netherlands,2,0.0634107891177,634426,0.0686352164323,0.0186682430362,870.569702333,0.447129238809,1.23214368129,6619.33333333
297199,143,Greece,L:country,Eurosport_2,,R:country,Netherlands,2,0.0630855684371,634426,0.0686352164323,0.0316967566627,871.45055,0.266353317795,1.23214368129,6635.33333333
297200,143,Greece,L:country,Eurosport_2,,R:locationCountry,Netherlands,2,0.0630855684371,324538.5,0.0686352164323,0.0316967566627,871.45055,0.336576070541,3.17805383035,6635.33333333
297201,143,Greece,L:hometown,Nikos_Vertis,,R:birthPlace,Netherlands,2,0.0628039894288,365533,0.0686352164323,0.0186682430362,870.680527,0.517049390262,3.17805383035,6649.33333333
297202,143,Greece,L:locationCountry,Eurosport_2,,R:country,Netherlands,2,0.0630855684371,324538.5,0.0686352164323,0.0316967566627,871.45055,0.310461190871,3.17805383035,6635.33333333
297203,143,Greece,L:locationCountry,Eurosport_2,,R:locationCountry,Netherlands,2,0.0630855684371,14651,0.0686352164323,0.0316967566627,871.45055,0.380683943617,3.17805383035,6635.33333333
297204,143,Greece,L:regionServed,Visa_Inc.,,R:regionServed,Netherlands,2,0.0579228325957,6280,0.0686352164323,0.0186682430362,881.008466667,0.481333271782,1.79175946923,7073.66666667
297205,143,Greece,L:regionServed,Trans-European_Division_of_Seventh-day_Adventists,,R:regionServed,Netherlands,2,0.0613587118585,6280,0.0686352164323,0.0186682430362,870.733366,0.481333271782,1.79175946923,6619.66666667
297206,143,Greece,L:regionServed,Trustpilot,,R:regionServed,Netherlands,2,0.0627914366295,6280,0.0686352164323,0.0186682430362,870.606293667,0.481333271782,1.79175946923,6694.66666667
297207,143,Greece,L:regionServed,VimpelCom_Ltd.,,R:locationCountry,Netherlands,2,0.0568699316106,10465.5,0.0686352164323,0.0186682430362,870.853836667,0.360500855012,2.48490664979,6695
297208,143,Greece,L:populationPlace,Australian_diaspora,,R:populationPlace,Netherlands,2,0.0600666717985,3312,0.0686352164323,0.0186682430362,871.11904,0.682391497999,2.48490664979,6635.66666667
297209,143,Coal,L:industry,National_Company_of_Lignite_Oltenia,,R:product,Lignite,2,0.185713379045,23289.5,0.0186126064837,3.05E-13,99.913459,0.979433593899,2.48490664979,1555
297210,143,Coal,L:industry,RB_Kolubara,,R:product,Lignite,2,0.193437923023,23289.5,0.0186126064837,4.93E-13,99.99984,0.972096458105,2.48490664979,1556.33333333
297211,143,Coal,L:product,RB_Kolubara,,R:product,Lignite,2,0.193437923023,16331,0.0186126064837,4.93E-13,99.99984,0.928073643341,3.17805383035,1556.33333333
297212,143,European_Union,L:ethnicGroup,,,,Netherlands,1,0.0463666423509,470,0.107850587511,0.00867379942223,1323.445,0.241900575495,3.17805383035,11484.5
297213,143,European_Union,R:currency,Euro,,L:currency,Netherlands,2,0.0426137246516,602,0.0972121548193,0.00578253294815,1005.97933333,0.819183200776,1.79175946923,9113
297214,143,European_Union,R:currency,ISO_4217,,L:currency,Netherlands,2,0.0423092719188,602,0.088719968033,0.00578253294815,901.7798,0.819183200776,1.79175946923,8405.66666667
297215,143,European_Union,R:timeZone,Central_European_Time,,L:timeZone,Netherlands,2,0.0402735384741,237722,0.088719968033,0.00578253294815,1291.23333333,0.823661623462,2.48490664979,7969
297216,143,European_Union,L:country,EUBG_2014_II,,R:country,Netherlands,2,0.0451979362906,634426,0.0757779608144,0.0176838638223,882.418249667,0.457763116515,1.23214368129,7657.66666667
297217,143,European_Union,L:nationality,Hans_Blom,,R:nationality,Netherlands,2,0.0420102123604,97340,0.0757779608144,0.0176838638223,882.409711333,0.825831720237,3.17805383035,7658.33333333
297218,143,European_Union,L:jurisdiction,Europol,,R:headquarter,Netherlands,2,0.0408442148355,6192.5,0.0757779608144,0.0247467560454,886.5257,0.319454028349,2.48490664979,7726.66666667
297219,143,European_Union,L:regionServed,EU_Secondary_Ticketing_Association,,R:headquarter,Netherlands,2,0.0485713702445,7769.5,0.0757779608144,0.0176838638223,882.393447,0.333307642174,3.17805383035,7660
297220,143,European_Union,L:jurisdiction,Eurojust,,R:headquarter,Netherlands,2,0.0429159727184,6192.5,0.0757779608144,0.0247467560454,884.13927,0.319454028349,2.48490664979,7678.66666667
297221,143,European_Union,L:jurisdiction,Europol,,R:location,Netherlands,2,0.0408442148355,84987,0.0757779608144,0.0247467560454,886.5257,0.302057833626,2.48490664979,7726.66666667
297222,143,European_Union,L:jurisdiction,Eurojust,,R:location,Netherlands,2,0.0429159727184,84987,0.0757779608144,0.0247467560454,884.13927,0.302057833626,2.48490664979,7678.66666667
297223,143,European_Union,L:location,Kiwa_NV,,R:location,Netherlands,2,0.0463666423509,166848,0.0757779608144,0.0176838638223,1323.445,0.563703832113,3.17805383035,7656.33333333
297224,143,European_Union,L:regionServed,General_Logistics_Systems,,R:locationCountry,Netherlands,2,0.0458780542701,10465.5,0.0757779608144,0.0176838638223,882.44557,0.348882465694,2.48490664979,7680
297225,143,European_Union,L:populationPlace,Bukharan_Jews,,R:populationPlace,Netherlands,2,0.0349632041001,3312,0.0757779608144,0.0176838638223,886.4271,0.682391497999,2.48490664979,7758.66666667
297226,143,European_Union,L:country,Battlegroup_107,,R:country,Netherlands,2,0.0404963247695,634426,0.0757779608144,0.0176838638223,882.468384333,0.457763116515,1.23214368129,7659.66666667
297227,143,European_Union,L:country,UK–Dutch_Battlegroup,,R:country,Netherlands,2,0.041626619096,634426,0.0757779608144,0.0176838638223,882.468384333,0.457763116515,1.23214368129,7656.33333333
297228,143,European_Union,R:leader,Martin_Schulz,,L:leader,European_Parliament,2,0.058185908961,3663,0.0563914161129,0.000431086331215,453.684163333,1.25456137925,3.17805383035,4147
297229,143,European_Union,L:regionServed,MEPs_Against_Cancer,,R:affiliation,European_Parliament,2,0.0635340252246,6468,0.044950073288,0.00538072361425,452.050810667,0.846191761385,3.17805383035,4008.33333333
297233,145,Mediterranean_Sea,R:nearestCity,Tripoli,,R:country,Libya,2,0.0734766762732,321629.5,0.0928237345785,0.000132503754801,268.4723,0.816656349618,2.61495977804,2629.33333333
297234,145,Mediterranean_Sea,R:nearestCity,Tripoli,,L:capital,Libya,2,0.0734766762732,5140.5,0.0928237345785,0.000132503754801,268.4723,1.32588409963,3.02042488614,2629.33333333
297235,145,Mediterranean_Sea,L:place,Operation_Unified_Protector,,R:place,Libya,2,0.0785495273087,10039,0.0544600457226,0.000363666115211,248.321436667,0.811158115421,2.32727770558,2392.33333333
297236,145,Mediterranean_Sea,R:nearestCity,İzmir,,R:country,Turkey,2,0.0416316270883,321629.5,0.0609375782397,0.00211856554612,623.132,1.06605307324,2.61495977804,4547.66666667
297237,145,Mediterranean_Sea,R:inflow,Sea_of_Marmara,,R:country,Turkey,2,0.0369272159263,318352.5,0.0609375782397,0.00211856554612,611.6387,0.892017977606,3.7135720667,4641.66666667
297238,145,Mediterranean_Sea,L:riverMouth,Seyhan_River,,R:country,Turkey,2,0.0272263178555,324874.5,0.0576031619051,0.00658685899847,598.781696667,0.284888536385,3.7135720667,4549.33333333
297239,145,Mediterranean_Sea,L:riverMouth,Seyhan_River,,R:mouthCountry,Turkey,2,0.0272263178555,7991.5,0.0576031619051,0.00658685899847,598.781696667,0.339219600906,3.7135720667,4549.33333333
297240,145,Mediterranean_Sea,L:riverMouth,Seyhan_River,,R:sourceCountry,Turkey,2,0.0272263178555,10620.5,0.0576031619051,0.00658685899847,598.781696667,0.30142686793,3.02042488614,4549.33333333
297241,145,Mediterranean_Sea,L:riverMouth,Göksu,,R:sourceCountry,Turkey,2,0.0382984588831,10620.5,0.0576031619051,0.00234972790653,599.750676667,0.52268181098,3.02042488614,4547.66666667
297242,145,Mediterranean_Sea,L:outflow,Aegean_Sea,,R:country,Turkey,2,0.039026272441,318708,0.0576031619051,0.00421477298836,634.722666667,0.41992779199,2.61495977804,4881.66666667
297243,145,Mediterranean_Sea,L:isPartOf,Kalkan,,R:country,Turkey,2,0.0540996508128,484225.5,0.0576031619051,0.00234972790653,598.331566667,0.487509334601,1.92181259748,4559.33333333
297244,145,Mediterranean_Sea,L:isPartOf,Bozyazı,,R:country,Turkey,2,0.0422697593062,484225.5,0.0576031619051,0.00234972790653,598.347933333,0.487509334601,1.92181259748,4547.66666667
297245,145,Mediterranean_Sea,L:isPartOf,Finike,,R:country,Turkey,2,0.0485419548848,484225.5,0.0576031619051,0.00234972790653,598.866706667,0.487509334601,1.92181259748,4555
297246,145,Mediterranean_Sea,L:isPartOf,Korkuteli,,R:country,Turkey,2,0.0390639211136,484225.5,0.0576031619051,0.00234972790653,598.819856667,0.487509334601,1.92181259748,4549.66666667
297247,145,Mediterranean_Sea,L:isPartOf,Kumluca,,R:country,Turkey,2,0.0376416710277,484225.5,0.0576031619051,0.00234972790653,598.587593333,0.487509334601,1.92181259748,4551
